-3.276942276750177685e-01,-1.106938154922264134e-01,5.799339917021119284e+00,1.000000000000000000e+00
-3.276942276750177685e-01,-1.106938154922264134e-01,5.799339917021119284e+00,1.000000000000000000e+00
-3.191509106368105031e-01,-1.126225475488521061e-01,5.800876579796879540e+00,1.000000000000000000e+00
-3.045188907691380731e-01,-1.037915218491527736e-01,5.771226196745595338e+00,1.000000000000000000e+00
-2.927185808590380134e-01,-1.000700867064707733e-01,5.769082882593993489e+00,1.000000000000000000e+00
-2.816730299051700692e-01,-4.361754798865323246e-01,5.646574146622760360e+00,1.000000000000000000e+00
-2.730551237348118332e-01,-4.382675364040304888e-01,5.642326895029354361e+00,1.000000000000000000e+00
-2.748893005727128247e-01,-7.696972309025533476e-02,5.742976575370860814e+00,1.000000000000000000e+00
-2.723537746047945407e-01,-8.288566526290806757e-02,5.744263739465049312e+00,1.000000000000000000e+00
-2.715350313176873032e-01,-8.795371339730885529e-02,5.750396365461969417e+00,1.000000000000000000e+00
-2.696090891269835033e-01,-8.706366552796576674e-02,5.749769701171938863e+00,1.000000000000000000e+00
-2.625109301372243742e-01,-8.900466898512428282e-02,5.748701870294510741e+00,1.000000000000000000e+00
-2.616637979164577188e-01,-1.077399686439918375e-01,5.762132646478297815e+00,1.000000000000000000e+00
-2.593297127293316406e-01,-7.649214646493318615e-02,5.727051320375617038e+00,1.000000000000000000e+00
-2.436122089907625521e-01,-4.425736465144811671e-01,5.645176646185914748e+00,1.000000000000000000e+00
-2.307010442903058012e-01,-4.491813379455367183e-01,5.640657047136388158e+00,1.000000000000000000e+00
-1.894327642680476154e-01,-5.420418001566069677e-01,5.551239068373758023e+00,1.000000000000000000e+00
-1.824638128809476512e-01,-4.545680339226054745e-01,5.516136088574748797e+00,1.000000000000000000e+00
-1.808655769250647471e-01,-4.847222362556098396e-01,5.512153082805539839e+00,1.000000000000000000e+00
-1.803053107269251276e-01,-4.892631777409126026e-01,5.513219949886813964e+00,1.000000000000000000e+00
-1.774937548040707858e-01,-5.024621584484718628e-01,5.507204811576810854e+00,1.000000000000000000e+00
-1.762753390261566078e-01,-4.926069113914894326e-01,5.507465151837733330e+00,1.000000000000000000e+00
-1.752646345731413702e-01,-5.137631939394203817e-01,5.497611182896763538e+00,1.000000000000000000e+00
-1.745152596095383146e-01,-4.879670852851867857e-01,5.504412102903049941e+00,1.000000000000000000e+00
-1.734373774896925957e-01,-5.509236435528822584e-01,5.498829181954285161e+00,1.000000000000000000e+00
-1.675489156481356212e-01,-5.321662035775618360e-01,5.497980859145751964e+00,1.000000000000000000e+00
-1.671869600510078602e-01,-5.399521561544272652e-01,5.493036113200811421e+00,1.000000000000000000e+00
-1.519529281391378273e-01,1.574724084947420333e-01,4.999145496286204526e+00,1.000000000000000000e+00
-1.642464670753356337e-01,-5.457391906377454527e-01,5.492973443565327685e+00,1.000000000000000000e+00
-1.495065663136885548e-01,1.562406418185559587e-01,5.001111907941917956e+00,1.000000000000000000e+00
-1.470331760280555455e-01,1.582416388860443945e-01,4.995659208270825324e+00,1.000000000000000000e+00
-1.612691168472195069e-01,-4.379325060802597425e-01,5.506559483784214670e+00,1.000000000000000000e+00
-1.599847507963466087e-01,-4.544183055634989366e-01,5.482469238542883261e+00,1.000000000000000000e+00
-1.549524203934916633e-01,-4.713319801699717426e-01,5.474352539055686862e+00,1.000000000000000000e+00
-1.535293933642758180e-01,-5.243608674743016618e-01,5.482784046793794275e+00,1.000000000000000000e+00
-1.515252047540299740e-01,-5.116671244420590847e-01,5.477546174388220557e+00,1.000000000000000000e+00
-1.510549889110481825e-01,-5.698412264440574360e-01,5.506033245303583179e+00,1.000000000000000000e+00
-1.477303455982817149e-01,-4.778720376011903470e-01,5.474094037855354422e+00,1.000000000000000000e+00
-1.468450056853895236e-01,-4.686275832733686197e-01,5.469988235804163601e+00,1.000000000000000000e+00
-1.462573004928693077e-01,-5.731112407054906877e-01,5.504893515723811248e+00,1.000000000000000000e+00
-1.331602476340005836e-01,1.494308840543702166e-01,5.011186915327937363e+00,1.000000000000000000e+00
