2.482029724121093750e+01,5.186810302734375000e+02
2.482029724121093750e+01,5.186810302734375000e+02
3.288615798950195312e+01,5.169935913085937500e+02
4.514177703857421875e+01,5.243082885742187500e+02
5.612365341186523438e+01,5.280296630859375000e+02
6.047219467163085938e+01,2.020106201171875000e+02
6.855352783203125000e+01,1.996847991943359375e+02
7.173815917968750000e+01,5.494552001953125000e+02
7.417852783203125000e+01,5.440139770507812500e+02
7.522368621826171875e+01,5.392591552734375000e+02
7.701940917968750000e+01,5.399935302734375000e+02
8.366657257080078125e+01,5.382095336914062500e+02
8.501341247558593750e+01,5.209562988281250000e+02
8.576232147216796875e+01,5.496295166015625000e+02
9.698671722412109375e+01,1.956503601074218750e+02
1.092158660888671875e+02,1.888608551025390625e+02
1.458885192871093750e+02,9.075923919677734375e+01
1.516348724365234375e+02,1.739433898925781250e+02
1.530601959228515625e+02,1.435949859619140625e+02
1.536292572021484375e+02,1.395117187500000000e+02
1.561951904296875000e+02,1.258777389526367188e+02
1.574238433837890625e+02,1.353799438476562500e+02
1.580886840820312500e+02,1.135726699829101562e+02
1.590610046386718750e+02,1.398376312255859375e+02
1.598909912109375000e+02,7.699094390869140625e+01
1.656890563964843750e+02,9.560226440429687500e+01
1.658949737548828125e+02,8.728291320800781250e+01
1.667336273193359375e+02,7.938685913085937500e+02
1.687946777343750000e+02,8.147885131835937500e+01
1.694412536621093750e+02,7.926240844726562500e+02
1.719641265869140625e+02,7.948070068359375000e+02
1.722288360595703125e+02,1.894577636718750000e+02
1.728057861328125000e+02,1.706851654052734375e+02
1.775150756835937500e+02,1.538527832031250000e+02
1.791203308105468750e+02,1.016668853759765625e+02
1.809629211425781250e+02,1.140142517089843750e+02
1.821580657958984375e+02,5.891574478149414062e+01
1.846620788574218750e+02,1.472862396240234375e+02
1.854418487548828125e+02,1.560554504394531250e+02
1.868513641357421875e+02,5.560833358764648438e+01
1.874695892333984375e+02,7.847458496093750000e+02
1.874695892333984375e+02,7.847458496093750000e+02
1.882252807617187500e+02,7.888381195068359375e+01
1.894895019531250000e+02,1.040110855102539062e+02
1.936359710693359375e+02,9.666739654541015625e+01
1.946676330566406250e+02,1.543822631835937500e+02
1.977279510498046875e+02,5.948020935058593750e+01
1.977279510498046875e+02,5.948020935058593750e+01
1.986067199707031250e+02,5.233277587890625000e+02
1.991673278808593750e+02,8.628157806396484375e+01
1.997373962402343750e+02,1.309234924316406250e+02
2.002093505859375000e+02,1.532513122558593750e+02
2.006711730957031250e+02,8.020792846679687500e+02
2.065105285644531250e+02,1.591300506591796875e+02
2.160377960205078125e+02,1.744535369873046875e+02
2.166704101562500000e+02,1.897279357910156250e+02
2.177390441894531250e+02,6.207125854492187500e+01
2.204016418457031250e+02,7.996198730468750000e+02
2.205676574707031250e+02,3.945754241943359375e+01
2.238005523681640625e+02,4.332744216918945312e+01
2.240036163330078125e+02,6.555739593505859375e+01
2.240036163330078125e+02,6.555739593505859375e+01
2.243746795654296875e+02,1.121120605468750000e+02
2.244299163818359375e+02,7.855091857910156250e+01
2.257868804931640625e+02,1.572296905517578125e+02
2.258441772460937500e+02,9.171124267578125000e+01
2.279989929199218750e+02,6.128908920288085938e+01
2.285994415283203125e+02,1.461087951660156250e+02
2.285994415283203125e+02,1.461087951660156250e+02
2.292466735839843750e+02,5.483800659179687500e+02
2.292930908203125000e+02,5.532180786132812500e+02
2.305593261718750000e+02,5.683331909179687500e+02
2.307859497070312500e+02,5.770971069335937500e+02
2.310469970703125000e+02,5.579929199218750000e+02
2.316658020019531250e+02,5.349941406250000000e+02
2.316658020019531250e+02,5.349941406250000000e+02
2.316658020019531250e+02,5.349941406250000000e+02
2.329594421386718750e+02,5.424192504882812500e+02
2.339477996826171875e+02,5.678644180297851562e+01
2.340223846435546875e+02,9.995092773437500000e+01
2.355640716552734375e+02,1.140890808105468750e+02
2.372486877441406250e+02,4.198790740966796875e+01
2.382506713867187500e+02,1.070174255371093750e+02
2.383561401367187500e+02,5.643798217773437500e+02
2.389157409667968750e+02,1.033104171752929688e+02
2.397015380859375000e+02,3.369261932373046875e+01
2.422652282714843750e+02,3.968694305419921875e+01
2.422652282714843750e+02,3.968694305419921875e+01
2.428060302734375000e+02,9.881801605224609375e+01
2.428822174072265625e+02,5.538439331054687500e+02
2.428822174072265625e+02,5.538439331054687500e+02
2.432003936767578125e+02,9.340911102294921875e+01
2.432757415771484375e+02,4.494797134399414062e+01
2.451383361816406250e+02,1.490138854980468750e+02
2.457892913818359375e+02,4.160285949707031250e+01
2.464931945800781250e+02,9.924340820312500000e+01
2.470883636474609375e+02,5.475098266601562500e+02
2.471766510009765625e+02,9.442057037353515625e+01
2.477034149169921875e+02,7.650663757324218750e+01
2.477057342529296875e+02,5.389296340942382812e+01
2.477057342529296875e+02,5.389296340942382812e+01
2.481162872314453125e+02,7.143698883056640625e+01
2.493312835693359375e+02,1.153969650268554688e+02
2.496667327880859375e+02,5.044049835205078125e+01
2.496667327880859375e+02,5.044049835205078125e+01
2.502397460937500000e+02,9.983225250244140625e+01
2.511214447021484375e+02,5.615267333984375000e+02
2.515366668701171875e+02,5.809570922851562500e+02
2.538161163330078125e+02,5.534715652465820312e+01
2.541427764892578125e+02,4.199199295043945312e+01
2.553570709228515625e+02,5.046463394165039062e+01
2.567719726562500000e+02,6.173592376708984375e+01
2.597073059082031250e+02,5.769882812500000000e+02
2.631854553222656250e+02,2.406657104492187500e+02
2.644466247558593750e+02,1.182027206420898438e+02
2.645478210449218750e+02,5.687764282226562500e+02
2.655120544433593750e+02,1.347485656738281250e+02
2.655120544433593750e+02,1.347485656738281250e+02
2.658931884765625000e+02,1.292288360595703125e+02
2.677469787597656250e+02,5.172245025634765625e+01
2.679934387207031250e+02,1.012923965454101562e+02
2.703254394531250000e+02,5.902352905273437500e+02
2.703981323242187500e+02,5.984968566894531250e+01
2.712135620117187500e+02,1.236495285034179688e+02
2.715534057617187500e+02,5.714750366210937500e+02
2.718288879394531250e+02,4.050765991210937500e+01
2.721633605957031250e+02,5.797977905273437500e+02
2.730471801757812500e+02,1.087348937988281250e+02
2.743161621093750000e+02,1.426652984619140625e+02
2.765302734375000000e+02,1.199677124023437500e+02
2.776608581542968750e+02,3.535024261474609375e+01
2.779840393066406250e+02,5.296771850585937500e+02
2.786038818359375000e+02,9.524624633789062500e+01
2.797300720214843750e+02,5.210162353515625000e+01
2.800790710449218750e+02,7.188938140869140625e+01
2.810730590820312500e+02,5.295470581054687500e+02
2.815856018066406250e+02,5.355219116210937500e+02
2.827028808593750000e+02,4.308953857421875000e+01
2.841101989746093750e+02,5.350300292968750000e+02
2.844832458496093750e+02,1.264314422607421875e+02
2.853080749511718750e+02,5.046863403320312500e+02
2.853080749511718750e+02,5.046863403320312500e+02
2.860683593750000000e+02,5.761068115234375000e+02
2.865723876953125000e+02,7.976310729980468750e+01
2.880963439941406250e+02,5.264425048828125000e+02
2.896191711425781250e+02,4.408756103515625000e+02
2.903507690429687500e+02,4.287677917480468750e+02
2.904024963378906250e+02,5.381328735351562500e+02
2.936016235351562500e+02,1.165189056396484375e+02
2.937723388671875000e+02,7.815927124023437500e+02
2.940660095214843750e+02,1.373070068359375000e+02
2.952445678710937500e+02,5.920448608398437500e+02
2.957768859863281250e+02,1.616365966796875000e+02
2.971898803710937500e+02,1.158411712646484375e+02
2.984475708007812500e+02,5.688673706054687500e+02
2.985775451660156250e+02,8.370985717773437500e+02
2.999255981445312500e+02,1.361053466796875000e+02
3.004568786621093750e+02,1.739455413818359375e+02
3.041845397949218750e+02,1.656993560791015625e+02
3.053457946777343750e+02,5.094557800292968750e+02
3.068017578125000000e+02,7.805116577148437500e+02
3.068982238769531250e+02,1.476035003662109375e+02
3.075048828125000000e+02,5.419850463867187500e+02
3.093583068847656250e+02,5.954793701171875000e+02
3.096814575195312500e+02,1.308636779785156250e+02
3.098700866699218750e+02,9.907878875732421875e+01
3.107774963378906250e+02,5.313211059570312500e+02
3.116871643066406250e+02,8.626455688476562500e+01
3.179345703125000000e+02,5.350700683593750000e+02
3.201517944335937500e+02,5.730479736328125000e+02
3.228087463378906250e+02,1.269617385864257812e+02
3.229907226562500000e+02,5.558192138671875000e+02
3.254683532714843750e+02,1.165442428588867188e+02
3.266621093750000000e+02,5.875778198242187500e+02
3.267382202148437500e+02,5.295905761718750000e+02
3.292585144042968750e+02,5.272203979492187500e+02
3.320394287109375000e+02,5.539144897460937500e+02
3.350163269042968750e+02,5.963731689453125000e+02
3.354368591308593750e+02,5.938853759765625000e+02
3.376579895019531250e+02,1.561177978515625000e+02
3.377158508300781250e+02,5.200313110351562500e+02
3.397593688964843750e+02,7.894418334960937500e+01
3.416478881835937500e+02,5.611875000000000000e+02
3.418039855957031250e+02,6.555973815917968750e+01
3.440081481933593750e+02,6.328393554687500000e+01
3.443675537109375000e+02,5.832645874023437500e+02
3.446968688964843750e+02,7.728148803710937500e+02
3.452656555175781250e+02,1.286140594482421875e+02
3.455291137695312500e+02,5.163195800781250000e+02
3.455291137695312500e+02,5.163195800781250000e+02
3.475097656250000000e+02,5.296660766601562500e+02
3.475097656250000000e+02,5.296660766601562500e+02
3.484743347167968750e+02,5.773712768554687500e+02
3.492777709960937500e+02,5.625372314453125000e+02
3.501428527832031250e+02,5.391802978515625000e+02
3.513345642089843750e+02,5.142300415039062500e+02
3.525984191894531250e+02,5.168373413085937500e+02
3.525984191894531250e+02,5.168373413085937500e+02
3.551782836914062500e+02,1.535645294189453125e+02
3.551782836914062500e+02,1.535645294189453125e+02
3.556859741210937500e+02,5.370027465820312500e+02
3.556859741210937500e+02,5.370027465820312500e+02
3.556859741210937500e+02,5.370027465820312500e+02
3.558336181640625000e+02,1.103677139282226562e+02
3.558336181640625000e+02,1.103677139282226562e+02
